date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:07:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20May%202018%2015:07:45%20GMT	https://themes.tielabs.com/robots.txt		(from )
22:07:47	154804/154804	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:07:46%20GMT	https://themes.tielabs.com/sahifa/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/index.html	(from )
22:07:48	6293/6293	---M-Z	200	added ('OK')	application/javascript	etag:%223cc71f3e6be4396d96ad3a1ac45d3583%22	https://themes.tielabs.com/cdn-cgi/apps/head/svZxNnjSmGCwZH9Ca1C6yPS3ec8.js	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/cdn-cgi/apps/head/svZxNnjSmGCwZH9Ca1C6yPS3ec8.js	(from https://themes.tielabs.com/sahifa/)
22:07:49	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Mon,%2007%20May%202018%2015:07:48%20GMT	https://themes.tielabs.com/sahifa/xmlrpc.php	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/xmlrpc.php	(from https://themes.tielabs.com/sahifa/)
22:07:50	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Mon,%2007%20May%202018%2015:07:49%20GMT	https://themes.tielabs.com/sahifa/wp-admin/admin-ajax.php	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-admin/admin-ajax.php	(from https://themes.tielabs.com/sahifa/)
22:07:50	36442/36442	---MCZ	200	added ('OK')	text/css	date:Mon,%2014%20Sep%202015%2018:48:40%20GMT	https://themes.tielabs.com/sahifa/wp-content/plugins/tiedemo/style.css	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/plugins/tiedemo/style.css	(from https://themes.tielabs.com/sahifa/)
22:07:50	3966/3966	---MCZ	200	added ('OK')	text/css	date:Sun,%2009%20Oct%202016%2009:10:05%20GMT	https://themes.tielabs.com/sahifa/wp-content/plugins/taqyeem-buttons/assets/style.css	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/plugins/taqyeem-buttons/assets/style.css	(from https://themes.tielabs.com/sahifa/)
22:07:51	6907/6907	---MCZ	200	added ('OK')	text/css	date:Thu,%2023%20Nov%202017%2004:00:12%20GMT	https://themes.tielabs.com/sahifa/wp-content/plugins/taqyeem/style.css	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/plugins/taqyeem/style.css	(from https://themes.tielabs.com/sahifa/)
22:07:53	88320/88320	---M-Z	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Apr%202017%2008:55:23%20GMT	https://themes.tielabs.com/sahifa/feed/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/feed/index.html	(from https://themes.tielabs.com/sahifa/)
22:07:53	42152/42152	---MCZ	200	added ('OK')	text/css	date:Sun,%2015%20Apr%202018%2007:06:07%20GMT	https://themes.tielabs.com/sahifa/wp-content/themes/sahifa/css/woocommerce.css	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/themes/sahifa/css/woocommerce.css	(from https://themes.tielabs.com/sahifa/)
22:07:53	191916/191916	---MCZ	200	added ('OK')	text/css	date:Sun,%2015%20Apr%202018%2007:05:58%20GMT	https://themes.tielabs.com/sahifa/wp-content/themes/sahifa/style.css	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/themes/sahifa/style.css	(from https://themes.tielabs.com/sahifa/)
22:07:53	7669/7669	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2013%20Apr%202018%2023:25:52%20GMT	https://themes.tielabs.com/sahifa/comments/feed/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/comments/feed/index.html	(from https://themes.tielabs.com/sahifa/)
22:07:54	7011/7011	---MCZ	200	added ('OK')	text/css	date:Sun,%2015%20Apr%202018%2007:06:15%20GMT	https://themes.tielabs.com/sahifa/wp-content/themes/sahifa/css/ilightbox/dark-skin/skin.css	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/themes/sahifa/css/ilightbox/dark-skin/skin.css	(from https://themes.tielabs.com/sahifa/)
22:07:54	78506/78506	---MCZ	200	added ('OK')	text/css	date:Sun,%2015%20Apr%202018%2007:06:04%20GMT	https://themes.tielabs.com/sahifa/wp-content/themes/sahifa/css/bbpress.css	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/themes/sahifa/css/bbpress.css	(from https://themes.tielabs.com/sahifa/)
22:07:54	10056/10056	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Jun%202016%2019:22:38%20GMT	https://themes.tielabs.com/sahifa/wp-includes/js/jquery/jquery-migrate.min.js	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-includes/js/jquery/jquery-migrate.min.js	(from https://themes.tielabs.com/sahifa/)
22:07:54	763/763	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2013%20Apr%202018%2023:25:52%20GMT	https://themes.tielabs.com/sahifa/home/feed/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/home/feed/index.html	(from https://themes.tielabs.com/sahifa/)
22:07:54	1776/1776	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2023%20Nov%202017%2004:00:12%20GMT	https://themes.tielabs.com/sahifa/wp-content/plugins/taqyeem/js/tie.js	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/plugins/taqyeem/js/tie.js	(from https://themes.tielabs.com/sahifa/)
22:07:54	97176/97176	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2021%20Jun%202016%2019:22:38%20GMT	https://themes.tielabs.com/sahifa/wp-includes/js/jquery/jquery.js	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-includes/js/jquery/jquery.js	(from https://themes.tielabs.com/sahifa/)
22:07:55	890/890	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20May%202018%2015:07:54%20GMT	https://themes.tielabs.com/sahifa/xmlrpc.php?rsd	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/xmlrpc0db0.php	(from https://themes.tielabs.com/sahifa/)
22:07:56	1045/1045	---M-Z	200	added ('OK')	application/xml	date:Sat,%2024%20Jan%202015%2008:34:56%20GMT	https://themes.tielabs.com/sahifa/wp-includes/wlwmanifest.xml	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-includes/wlwmanifest.xml	(from https://themes.tielabs.com/sahifa/)
22:07:57	2263/2263	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20May%202018%2015:07:55%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2F	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embedc316.json	(from https://themes.tielabs.com/sahifa/)
22:07:57	335756/335756	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20May%202018%2015:07:54%20GMT	https://themes.tielabs.com/sahifa/wp-json/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/index.html	(from https://themes.tielabs.com/sahifa/)
22:07:57	2360/2360	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20May%202018%2015:07:56%20GMT	https://themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.tielabs.com%2Fsahifa%2F&format=xml	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-json/oembed/1.0/embed4666	(from https://themes.tielabs.com/sahifa/)
22:07:58	1150/1150	---MCZ	200	added ('OK')	image/x-icon	date:Sun,%2015%20Apr%202018%2007:05:50%20GMT	https://themes.tielabs.com/sahifa/wp-content/themes/sahifa/favicon.ico	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/themes/sahifa/favicon.ico	(from https://themes.tielabs.com/sahifa/)
22:07:58	1046/1046	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Jan%202015%2008:13:19%20GMT	https://themes.tielabs.com/wp-content/uploads/sites/3/2015/01/logo.png	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/wp-content/uploads/sites/3/2015/01/logo.png	(from https://themes.tielabs.com/sahifa/)
22:07:58	3251/3251	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Jan%202015%2008:13:10%20GMT	https://themes.tielabs.com/wp-content/uploads/sites/3/2015/01/logo@2x.png	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/wp-content/uploads/sites/3/2015/01/logo@2x.png	(from https://themes.tielabs.com/sahifa/)
22:07:59	5151/5151	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Dec%202015%2010:15:32%20GMT	https://themes.tielabs.com/data/banners/sahifa5-ads.png	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/data/banners/sahifa5-ads.png	(from https://themes.tielabs.com/sahifa/)
22:07:59	940/940	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Jan%202015%2008:13:22%20GMT	https://themes.tielabs.com/wp-content/uploads/sites/3/2015/01/nav-logo.png	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/wp-content/uploads/sites/3/2015/01/nav-logo.png	(from https://themes.tielabs.com/sahifa/)
22:07:59	83917/83917	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:07:57%20GMT	https://themes.tielabs.com/sahifa/advertisement/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/advertisement/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:00	76861/76861	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:07:59%20GMT	https://themes.tielabs.com/sahifa/forums/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/forums/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:00	125629/125629	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:07:59%20GMT	https://themes.tielabs.com/sahifa/page-post-elements/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/page-post-elements/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:01	20231/20231	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:21:16%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/old-car-310x165.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/old-car-310x165.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:01	154874/154874	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:07:59%20GMT	https://themes.tielabs.com/sahifa/?demo=dark	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/indexf890.html	(from https://themes.tielabs.com/sahifa/)
22:08:02	14520/14520	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:18:31%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/8980424864_bbdd635150_k-310x165.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/8980424864_bbdd635150_k-310x165.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:04	18048/18048	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:19:53%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/girl-310x165.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/girl-310x165.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:04	118179/118179	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:01%20GMT	https://themes.tielabs.com/sahifa/homepage-blog-layout/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/homepage-blog-layout/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:04	120751/120751	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:02%20GMT	https://themes.tielabs.com/sahifa/homepage-classic-layout/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/homepage-classic-layout/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:05	10932/10932	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:21:31%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/6580415133_58b3a52b05_b-310x165.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/6580415133_58b3a52b05_b-310x165.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:05	145187/145187	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Jan%202015%2020:05:00%20GMT	https://themes.tielabs.com/sahifa5/wp-content/uploads/sites/3/2015/01/layouts.png	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa5/wp-content/uploads/sites/3/2015/01/layouts.png	(from https://themes.tielabs.com/sahifa/)
22:08:07	111961/111961	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:04%20GMT	https://themes.tielabs.com/sahifa/homepage-timeline-layout/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/homepage-timeline-layout/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:07	21265/21265	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:16:53%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/4381851322_d46fd7d75e_b-310x165.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/4381851322_d46fd7d75e_b-310x165.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:07	115219/115219	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:04%20GMT	https://themes.tielabs.com/sahifa/homepage-masonry-layout/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/homepage-masonry-layout/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:08	125194/125194	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:05%20GMT	https://themes.tielabs.com/sahifa/homepage-less-images/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/homepage-less-images/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:09	18184/18184	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:18:46%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/Fence-Filtered-310x165.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/Fence-Filtered-310x165.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:10	159500/159500	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:08%20GMT	https://themes.tielabs.com/sahifa/flexslider/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/flexslider/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:10	159708/159708	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:08%20GMT	https://themes.tielabs.com/sahifa/flexslider-big/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/flexslider-big/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:12	191407/191407	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:08%20GMT	https://themes.tielabs.com/sahifa/all-homepage-blocks/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/all-homepage-blocks/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:12	24037/24037	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:20:10%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/mtNrf7oxS4uSxTzMBWfQ_DSC_0043-310x165.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/mtNrf7oxS4uSxTzMBWfQ_DSC_0043-310x165.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:12	160600/160600	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:09%20GMT	https://themes.tielabs.com/sahifa/elastic-slider/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/elastic-slider/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:12	160804/160804	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:10%20GMT	https://themes.tielabs.com/sahifa/elastic-slider-big/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/elastic-slider-big/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:13	18547/18547	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:20:59%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/NmnKzKIyQsyGIkFjiNsb_20140717_212636-3-310x165.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/NmnKzKIyQsyGIkFjiNsb_20140717_212636-3-310x165.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:15	17830/17830	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:19:20%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/lock-310x165.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/lock-310x165.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:15	141505/141505	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:12%20GMT	https://themes.tielabs.com/sahifa/2014/06/24/how-to-extra-make-money-working-from-home/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/2014/06/24/how-to-extra-make-money-working-from-home/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:15	144999/144999	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:13%20GMT	https://themes.tielabs.com/sahifa/2014/06/24/new-a-stain-remover-that-works-like-magic/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/2014/06/24/new-a-stain-remover-that-works-like-magic/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:15	105949/105949	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:13%20GMT	https://themes.tielabs.com/sahifa/2015/01/24/used-car-dealer-sales-tricks-exposed/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/2015/01/24/used-car-dealer-sales-tricks-exposed/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:17	18160/18160	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:17:59%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/7998125906_4489ed8a2f_b-310x165.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/7998125906_4489ed8a2f_b-310x165.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:17	116052/116052	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:15%20GMT	https://themes.tielabs.com/sahifa/multiple-pages/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/multiple-pages/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:18	119975/119975	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:15%20GMT	https://themes.tielabs.com/sahifa/content-slideshow/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/content-slideshow/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:19	132622/132622	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:15%20GMT	https://themes.tielabs.com/sahifa/2014/11/24/blackberry-classic-review/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/2014/11/24/blackberry-classic-review/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:19	144526/144526	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:16%20GMT	https://themes.tielabs.com/sahifa/2014/10/24/20-ways-to-sell-your-product-faster/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/2014/10/24/20-ways-to-sell-your-product-faster/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:19	32193/32193	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:17:46%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/1806717289_6e97fe91c9_b-660x330.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/1806717289_6e97fe91c9_b-660x330.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:19	3873/3873	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:18:14%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/9325995752_e4ecc539f2_o-110x75.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/9325995752_e4ecc539f2_o-110x75.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:20	4136/4136	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:18:30%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/8980424864_bbdd635150_k-110x75.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/8980424864_bbdd635150_k-110x75.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:21	148380/148380	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:19%20GMT	https://themes.tielabs.com/sahifa/2014/04/24/how-to-get-out-of-debt-in-1-year-or-less/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/2014/04/24/how-to-get-out-of-debt-in-1-year-or-less/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:21	143332/143332	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:19%20GMT	https://themes.tielabs.com/sahifa/2014/08/24/10-reasons-to-start-your-own-profitable-website/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/2014/08/24/10-reasons-to-start-your-own-profitable-website/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:22	3314/3314	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:19:36%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/6477358187_05267efe41_o-110x75.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/6477358187_05267efe41_o-110x75.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:22	143525/143525	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:19%20GMT	https://themes.tielabs.com/sahifa/2014/09/24/are-you-still-using-that-slow-old-typewriter/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/2014/09/24/are-you-still-using-that-slow-old-typewriter/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:24	150334/150334	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:20%20GMT	https://themes.tielabs.com/sahifa/2015/01/30/13000-people-have-bought-our-theme/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/2015/01/30/13000-people-have-bought-our-theme/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:24	141467/141467	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:21%20GMT	https://themes.tielabs.com/sahifa/2014/08/24/a-skin-cream-thats-proven-to-work/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/2014/08/24/a-skin-cream-thats-proven-to-work/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:24	4846/4846	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:16:51%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/4381851322_d46fd7d75e_b-110x75.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/4381851322_d46fd7d75e_b-110x75.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:25	144510/144510	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:22%20GMT	https://themes.tielabs.com/sahifa/2014/09/24/imagine-losing-20-pounds-in-14-days/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/2014/09/24/imagine-losing-20-pounds-in-14-days/index.html	(from https://themes.tielabs.com/sahifa/)
22:08:25	3850/3850	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jan%202015%2008:18:45%20GMT	https://themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/Fence-Filtered-110x75.jpg	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/wp-content/uploads/sites/3/2015/01/Fence-Filtered-110x75.jpg	(from https://themes.tielabs.com/sahifa/)
22:08:26	127683/127683	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2015:08:24%20GMT	https://themes.tielabs.com/sahifa/category/tech/	C:/xampp/htdocs/beritaindonesia/template/berita%20indonesia/themes.tielabs.com/sahifa/category/tech/index.html	(from https://themes.tielabs.com/sahifa/)
